timestamp,msg,proto,src,srcport,dst,dstport,ethsrc,ethdst,ethlen,tcpflags,tcpseq,tcpack,tcplen,tcpwindow,ttl,tos,id,dgmlen,iplen,icmptype,icmpcode,icmpid,icmpseq
05/13-03:38:50.190048 ,BAD-TRAFFIC same SRC/DST,,fe80::c48f:f2d:10e6:9425,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:50.513886 ,BAD-TRAFFIC 0 ttl,,fe80::98ea:54f5:1d2a:e145,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:50.513886 ,BAD-TRAFFIC 0 ttl,,fe80::98ea:54f5:1d2a:e145,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:50.513886 ,BAD-TRAFFIC same SRC/DST,,fe80::98ea:54f5:1d2a:e145,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:50.687911 ,ICMP Destination Unreachable Network Unreachable,ICMP,218.30.53.214,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,247,0,0,56,57344,3.0,0.0,0.0,0.0
05/13-03:38:51.065201 ,ICMP Time-To-Live Exceeded in Transit,ICMP,202.224.51.93,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,50,0,7911,56,57344,11.0,0.0,0.0,0.0
05/13-03:38:51.226034 ,BAD-TRAFFIC 0 ttl,,fe80::c09d:e348:bfc8:ce18,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:51.226034 ,BAD-TRAFFIC 0 ttl,,fe80::c09d:e348:bfc8:ce18,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:51.226034 ,BAD-TRAFFIC same SRC/DST,,fe80::c09d:e348:bfc8:ce18,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:51.309218 ,BAD-TRAFFIC 0 ttl,,fe80::1055:ca93:949f:4115,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:51.309218 ,BAD-TRAFFIC 0 ttl,,fe80::1055:ca93:949f:4115,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:51.309218 ,BAD-TRAFFIC same SRC/DST,,fe80::1055:ca93:949f:4115,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:51.343313 ,ICMP Destination Unreachable Port Unreachable,ICMP,119.134.174.194,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,249,0,0,56,57344,3.0,3.0,0.0,0.0
05/13-03:38:51.515298 ,ICMP Destination Unreachable Host Unreachable,ICMP,131.0.88.130,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,49,0,18659,80,81920,3.0,1.0,0.0,0.0
05/13-03:38:51.672858 ,BAD-TRAFFIC 0 ttl,,fe80::1821:336f:67fb:b422,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:51.672858 ,BAD-TRAFFIC 0 ttl,,fe80::1821:336f:67fb:b422,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:51.672858 ,BAD-TRAFFIC same SRC/DST,,fe80::1821:336f:67fb:b422,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:51.689274 ,BAD-TRAFFIC 0 ttl,,fe80::7ce1:9ce5:fa2a:b42,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:51.689274 ,BAD-TRAFFIC 0 ttl,,fe80::7ce1:9ce5:fa2a:b42,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:51.689274 ,BAD-TRAFFIC same SRC/DST,,fe80::7ce1:9ce5:fa2a:b42,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:52.161394 ,BAD-TRAFFIC 0 ttl,,fe80::6054:58f:f960:f178,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:52.161394 ,BAD-TRAFFIC 0 ttl,,fe80::6054:58f:f960:f178,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:52.161394 ,BAD-TRAFFIC same SRC/DST,,fe80::6054:58f:f960:f178,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:52.274782 ,BAD-TRAFFIC 0 ttl,,fe80::1035:7e0c:2269:f920,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:52.274782 ,BAD-TRAFFIC 0 ttl,,fe80::1035:7e0c:2269:f920,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:52.274782 ,BAD-TRAFFIC same SRC/DST,,fe80::1035:7e0c:2269:f920,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:52.525246 ,BAD-TRAFFIC 0 ttl,,fe80::ecb2:a4cb:2b1e:a8ef,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:52.525246 ,BAD-TRAFFIC 0 ttl,,fe80::ecb2:a4cb:2b1e:a8ef,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:52.525246 ,BAD-TRAFFIC same SRC/DST,,fe80::ecb2:a4cb:2b1e:a8ef,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.024523 ,BAD-TRAFFIC 0 ttl,,fe80::940e:94d8:d4c1:955a,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.024523 ,BAD-TRAFFIC 0 ttl,,fe80::940e:94d8:d4c1:955a,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.024523 ,BAD-TRAFFIC same SRC/DST,,fe80::940e:94d8:d4c1:955a,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.029154 ,BAD-TRAFFIC 0 ttl,,fe80::98ea:54f5:1d2a:e145,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.029154 ,BAD-TRAFFIC 0 ttl,,fe80::98ea:54f5:1d2a:e145,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.029154 ,BAD-TRAFFIC same SRC/DST,,fe80::98ea:54f5:1d2a:e145,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.582614 ,BAD-TRAFFIC 0 ttl,,fe80::78c5:85c:1739:2651,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.582614 ,BAD-TRAFFIC 0 ttl,,fe80::78c5:85c:1739:2651,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.582614 ,BAD-TRAFFIC same SRC/DST,,fe80::78c5:85c:1739:2651,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.680256 ,ICMP Destination Unreachable Network Unreachable,ICMP,218.30.53.214,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,247,0,0,56,57344,3.0,0.0,0.0,0.0
05/13-03:38:53.708853 ,BAD-TRAFFIC 0 ttl,,fe80::1055:ca93:949f:4115,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.708853 ,BAD-TRAFFIC 0 ttl,,fe80::1055:ca93:949f:4115,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.708853 ,BAD-TRAFFIC same SRC/DST,,fe80::1055:ca93:949f:4115,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.880059 ,BAD-TRAFFIC 0 ttl,,fe80::e89a:2172:6d3f:9003,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.880059 ,BAD-TRAFFIC 0 ttl,,fe80::e89a:2172:6d3f:9003,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:53.880059 ,BAD-TRAFFIC same SRC/DST,,fe80::e89a:2172:6d3f:9003,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:54.000376 ,BAD-TRAFFIC 0 ttl,,fe80::c09d:e348:bfc8:ce18,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:54.000376 ,BAD-TRAFFIC 0 ttl,,fe80::c09d:e348:bfc8:ce18,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:54.000376 ,BAD-TRAFFIC same SRC/DST,,fe80::c09d:e348:bfc8:ce18,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:55.483373 ,BAD-TRAFFIC 0 ttl,,fe80::ecb2:a4cb:2b1e:a8ef,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:55.483373 ,BAD-TRAFFIC 0 ttl,,fe80::ecb2:a4cb:2b1e:a8ef,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:55.483373 ,BAD-TRAFFIC same SRC/DST,,fe80::ecb2:a4cb:2b1e:a8ef,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:56.036356 ,BAD-TRAFFIC 0 ttl,,fe80::98ea:54f5:1d2a:e145,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:56.036356 ,BAD-TRAFFIC 0 ttl,,fe80::98ea:54f5:1d2a:e145,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:56.036356 ,BAD-TRAFFIC same SRC/DST,,fe80::98ea:54f5:1d2a:e145,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:56.738471 ,BAD-TRAFFIC 0 ttl,,fe80::78c5:85c:1739:2651,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:56.738471 ,BAD-TRAFFIC 0 ttl,,fe80::78c5:85c:1739:2651,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:56.738471 ,BAD-TRAFFIC same SRC/DST,,fe80::78c5:85c:1739:2651,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:57.119331 ,ICMP Time-To-Live Exceeded in Transit,ICMP,177.85.201.242,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,49,0,53782,80,81920,11.0,0.0,0.0,0.0
05/13-03:38:58.259600 ,ICMP Destination Unreachable Host Unreachable,ICMP,185.23.152.34,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,240,0,27347,56,57344,3.0,1.0,0.0,0.0
05/13-03:38:59.047462 ,BAD-TRAFFIC 0 ttl,,fe80::ecb2:a4cb:2b1e:a8ef,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:59.047462 ,BAD-TRAFFIC 0 ttl,,fe80::ecb2:a4cb:2b1e:a8ef,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:59.047462 ,BAD-TRAFFIC same SRC/DST,,fe80::ecb2:a4cb:2b1e:a8ef,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:38:59.119238 ,ICMP Time-To-Live Exceeded in Transit,ICMP,179.124.137.49,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,53,0,38720,80,81920,11.0,0.0,0.0,0.0
05/13-03:39:00.111247 ,ICMP Time-To-Live Exceeded in Transit,ICMP,177.85.201.242,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,49,0,53783,80,81920,11.0,0.0,0.0,0.0
05/13-03:39:00.302468 ,ICMP Destination Unreachable Host Unreachable,ICMP,173.219.217.133,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x76,,,,,,241,0,2066,96,98304,3.0,1.0,17.0,0.0
05/13-03:39:01.250545 ,ICMP Destination Unreachable Host Unreachable,ICMP,185.23.152.34,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,240,0,27386,56,57344,3.0,1.0,0.0,0.0
05/13-03:39:02.101064 ,ICMP Time-To-Live Exceeded in Transit,ICMP,179.124.137.49,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,53,0,38721,80,81920,11.0,0.0,0.0,0.0
05/13-03:39:04.683866 ,ICMP Time-To-Live Exceeded in Transit,ICMP,149.3.181.69,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,243,0,0,56,57344,11.0,0.0,0.0,0.0
05/13-03:39:06.089540 ,ICMP Time-To-Live Exceeded in Transit,ICMP,87.229.253.97,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x76,,,,,,235,0,57202,96,98304,11.0,0.0,59379.0,51120.0
05/13-03:39:07.609805 ,ICMP Destination Unreachable Host Unreachable,ICMP,201.20.100.214,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,48,0,31992,80,81920,3.0,1.0,0.0,0.0
05/13-03:39:07.667698 ,ICMP Time-To-Live Exceeded in Transit,ICMP,149.3.181.69,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,243,0,0,56,57344,11.0,0.0,0.0,0.0
05/13-03:39:08.591230 ,ICMP Destination Unreachable Host Unreachable,ICMP,189.76.192.254,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,45,0,2895,80,81920,3.0,1.0,0.0,0.0
05/13-03:39:09.081080 ,ICMP Time-To-Live Exceeded in Transit,ICMP,87.229.253.97,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x76,,,,,,235,0,57296,96,98304,11.0,0.0,59379.0,51120.0
05/13-03:39:10.567622 ,BAD-TRAFFIC 0 ttl,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,ff02::1,,F8:A9:63:3A:69:1C,74:5A:AA:C0:DA:F3,0x5A,,,,,,21,0,0,0,0,,,,
05/13-03:39:10.567622 ,BAD-TRAFFIC same SRC/DST,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,ff02::1,,F8:A9:63:3A:69:1C,74:5A:AA:C0:DA:F3,0x5A,,,,,,21,0,0,0,0,,,,
05/13-03:39:10.600918 ,ICMP Destination Unreachable Host Unreachable,ICMP,201.20.100.214,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,48,0,31993,80,81920,3.0,1.0,0.0,0.0
05/13-03:39:11.582929 ,ICMP Destination Unreachable Host Unreachable,ICMP,189.76.192.254,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,45,0,2896,80,81920,3.0,1.0,0.0,0.0
05/13-03:39:15.705098 ,ICMP Time-To-Live Exceeded in Transit,ICMP,131.255.212.17,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,242,0,46,56,57344,11.0,0.0,0.0,0.0
05/13-03:39:18.697010 ,ICMP Time-To-Live Exceeded in Transit,ICMP,131.255.212.17,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,242,0,228,56,57344,11.0,0.0,0.0,0.0
05/13-03:39:19.245899 ,ICMP Destination Unreachable Port Unreachable,ICMP,222.177.26.12,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,250,0,8570,56,57344,3.0,3.0,0.0,0.0
05/13-03:39:23.444967 ,ICMP Destination Unreachable Communication Administratively Prohibited,ICMP,193.137.0.24,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,242,0,46993,56,57344,3.0,13.0,0.0,0.0
05/13-03:39:23.956162 ,BAD-TRAFFIC 0 ttl,,fe80::ec1b:a0a9:29e0:903e,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:39:23.956162 ,BAD-TRAFFIC 0 ttl,,fe80::ec1b:a0a9:29e0:903e,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:39:23.956162 ,BAD-TRAFFIC same SRC/DST,,fe80::ec1b:a0a9:29e0:903e,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:39:27.252146 ,ICMP Destination Unreachable Host Unreachable,ICMP,43.230.128.198,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,50,0,43030,80,81920,3.0,1.0,0.0,0.0
05/13-03:39:30.244014 ,ICMP Destination Unreachable Host Unreachable,ICMP,43.230.128.198,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,50,0,43031,80,81920,3.0,1.0,0.0,0.0
05/13-03:39:31.092377 ,BAD-TRAFFIC 0 ttl,,fe80::e89a:2172:6d3f:9003,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:39:31.092377 ,BAD-TRAFFIC 0 ttl,,fe80::e89a:2172:6d3f:9003,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:39:31.092377 ,BAD-TRAFFIC same SRC/DST,,fe80::e89a:2172:6d3f:9003,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:39:31.253300 ,BAD-TRAFFIC 0 ttl,,fe80::833:b668:bf9:a66a,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:39:31.253300 ,BAD-TRAFFIC 0 ttl,,fe80::833:b668:bf9:a66a,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:39:31.253300 ,BAD-TRAFFIC same SRC/DST,,fe80::833:b668:bf9:a66a,,2001:0:53aa:64c:384e:2fb9:8e04:22c0,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x62,,,,,,0,0,0,0,0,,,,
05/13-03:39:31.272743 ,ICMP Time-To-Live Exceeded in Transit,ICMP,103.15.247.105,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x76,,,,,,243,0,43315,96,98304,11.0,0.0,17.0,0.0
05/13-03:39:33.330983 ,ICMP Destination Unreachable Network Unreachable,ICMP,218.30.53.214,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,247,0,0,56,57344,3.0,0.0,0.0,0.0
05/13-03:39:34.264116 ,ICMP Time-To-Live Exceeded in Transit,ICMP,103.15.247.105,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x76,,,,,,243,0,43522,96,98304,11.0,0.0,17.0,0.0
05/13-03:39:36.268827 ,ICMP Destination Unreachable Host Unreachable,ICMP,177.91.178.65,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,51,0,60453,80,81920,3.0,1.0,0.0,0.0
05/13-03:39:36.320182 ,ICMP Destination Unreachable Network Unreachable,ICMP,218.30.53.214,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,247,0,0,56,57344,3.0,0.0,0.0,0.0
05/13-03:39:36.479674 ,ICMP Time-To-Live Exceeded in Transit,ICMP,61.8.59.54,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,53,0,16558,80,81920,11.0,0.0,0.0,0.0
05/13-03:39:36.760868 ,ICMP Time-To-Live Exceeded in Transit,ICMP,202.88.149.78,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x4E,,,,,,238,0,0,56,57344,11.0,0.0,0.0,0.0
05/13-03:39:37.652321 ,ICMP Time-To-Live Exceeded in Transit,ICMP,61.246.168.150,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,52,0,26977,80,81920,11.0,0.0,0.0,0.0
05/13-03:39:39.260855 ,ICMP Destination Unreachable Host Unreachable,ICMP,177.91.178.65,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,51,0,60454,80,81920,3.0,1.0,0.0,0.0
05/13-03:39:39.475973 ,ICMP Time-To-Live Exceeded in Transit,ICMP,61.8.59.54,,113.251.221.63,,74:5A:AA:C0:DA:F3,F8:A9:63:3A:69:1C,0x66,,,,,,53,0,16559,80,81920,11.0,0.0,0.0,0.0
